order_id,order_date,ship_date,customer_id,product_id,quantity,sales,profit
CA-2015-128139,7/3/2015,7/9/2015,BD-11725,FUR-CH-10003956,1,70.98,4.9686
US-2016-156986,3/20/2016,3/24/2016,ZC-21910,TEC-PH-10003800,2,84.784,-20.1362
CA-2014-135405,1/9/2014,1/13/2014,MS-17830,OFF-AR-10004078,2,9.344,1.168
CA-2014-131450,8/8/2014,8/15/2014,LR-16915,OFF-AP-10004708,2,76.12,22.0748
CA-2016-120180,7/14/2016,7/16/2016,TP-21130,OFF-SU-10004115,2,11.632,1.0178
US-2016-100720,7/16/2016,7/21/2016,CK-12205,TEC-PH-10001425,3,143.982,-28.7964
CA-2014-149958,3/15/2014,3/19/2014,AS-10240,OFF-ST-10001490,1,142.776,17.847
US-2014-105767,5/23/2014,5/27/2014,AR-10510,OFF-BI-10000848,2,3.282,-2.6256
CA-2016-161816,4/28/2016,5/1/2016,NB-18655,TEC-PH-10003012,3,369.576,41.5773
CA-2016-121223,9/11/2016,9/13/2016,GD-14590,OFF-PA-10001204,2,8.448,2.64
CA-2017-138611,11/14/2017,11/17/2017,CK-12595,TEC-PH-10000011,10,119.94,15.992
CA-2017-117947,8/18/2017,8/23/2017,NG-18355,FUR-FU-10003849,2,40.48,15.7872
US-2014-111171,12/26/2014,12/31/2014,CA-12265,OFF-BI-10002103,5,8.69,-14.773
CA-2015-138009,11/29/2015,12/3/2015,SF-20965,FUR-CH-10004853,2,301.96,87.5684
CA-2017-163020,9/15/2017,9/19/2017,MO-17800,FUR-FU-10000221,7,35.56,12.0904
CA-2017-153787,5/19/2017,5/23/2017,AT-10735,OFF-AP-10001563,2,97.16,28.1764
CA-2017-133431,12/17/2017,12/21/2017,LC-17140,OFF-BI-10000605,5,15.24,5.1435
US-2016-135720,12/11/2016,12/13/2016,FM-14380,OFF-ST-10001963,3,243.384,-51.7191
CA-2017-144694,9/24/2017,9/26/2017,BD-11605,TEC-AC-10002857,3,17.88,2.4585
CA-2015-168004,10/4/2015,10/9/2015,DJ-13420,FUR-CH-10001482,3,392.94,43.2234
US-2016-123470,8/15/2016,8/21/2016,ME-17725,OFF-BI-10001989,3,18.882,-13.8468
CA-2016-115917,5/20/2016,5/25/2016,RB-19465,FUR-FU-10000576,5,1049.2,272.792
CA-2016-147067,12/18/2016,12/22/2016,JD-16150,FUR-FU-10000732,3,18.84,6.0288
CA-2017-167913,7/30/2017,8/3/2017,JL-15835,OFF-ST-10000585,2,330.4,85.904
CA-2017-106103,6/10/2017,6/15/2017,SC-20305,TEC-AC-10003832,4,132.52,54.3332
US-2017-127719,7/21/2017,7/25/2017,TW-21025,OFF-PA-10001934,1,6.48,3.1752
CA-2017-126221,12/30/2017,1/5/2018,CC-12430,OFF-AP-10002457,2,209.3,56.511
CA-2016-103947,4/1/2016,4/8/2016,BB-10990,OFF-FA-10003112,5,31.56,9.8625
CA-2016-160745,12/11/2016,12/16/2016,AR-10825,FUR-FU-10001935,4,14.8,6.068
CA-2016-132661,10/23/2016,10/29/2016,SR-20740,OFF-PA-10000482,10,379.4,178.318
CA-2017-140844,6/19/2017,6/23/2017,AR-10405,OFF-PA-10003892,2,97.82,45.9754
CA-2016-137239,8/22/2016,8/28/2016,CR-12730,OFF-AP-10002439,2,113.552,8.5164
US-2016-156097,9/19/2016,9/19/2016,EH-14125,FUR-CH-10001215,2,701.372,-50.098
CA-2015-146563,8/24/2015,8/28/2015,CB-12025,OFF-ST-10001490,7,999.432,124.929
CA-2016-123666,3/26/2016,3/30/2016,SP-20545,OFF-ST-10001522,5,459.95,18.398
CA-2016-143308,11/4/2016,11/4/2016,RC-19825,OFF-FA-10000621,3,10.74,5.2626
CA-2017-132682,6/8/2017,6/10/2017,TH-21235,OFF-SU-10004231,3,23.76,2.079
CA-2014-156314,12/24/2014,12/26/2014,RP-19390,FUR-FU-10003096,5,30.36,8.7285
US-2017-106663,6/9/2017,6/13/2017,MO-17800,FUR-FU-10002759,3,23.976,-14.3856
CA-2017-111178,6/15/2017,6/22/2017,TD-20995,OFF-AR-10001954,5,19.56,1.7115
CA-2017-130351,12/5/2017,12/8/2017,RB-19570,OFF-AP-10004532,3,61.44,16.5888
US-2017-119438,3/18/2017,3/23/2017,CD-11980,OFF-AP-10000804,3,2.688,-7.392
CA-2016-164511,11/19/2016,11/24/2016,DJ-13630,OFF-BI-10003305,3,14.352,4.6644
US-2017-168116,11/4/2017,11/4/2017,GT-14635,TEC-MA-10004125,4,7999.98,-3839.9904
CA-2014-157784,7/5/2014,7/8/2014,MC-17845,TEC-AC-10003911,3,479.97,163.1898
CA-2017-161480,12/25/2017,12/29/2017,RA-19285,FUR-BO-10004015,2,191.984,4.7996
US-2014-117135,6/21/2014,6/23/2014,NP-18325,FUR-FU-10004071,1,104.01,14.5614
CA-2015-131534,3/28/2015,4/2/2015,AB-10165,TEC-AC-10002253,1,166.24,24.936
CA-2015-119291,5/14/2015,5/17/2015,JO-15550,OFF-AR-10003373,8,198.272,17.3488
CA-2017-114552,9/2/2017,9/8/2017,Dl-13600,FUR-FU-10002960,3,15.072,4.1448
CA-2016-163755,11/4/2016,11/8/2016,AS-10285,FUR-FU-10003394,3,209.88,35.6796
CA-2015-142027,4/9/2015,4/14/2015,JK-15370,FUR-TA-10002774,3,369.912,-13.8717
CA-2014-138527,9/12/2014,9/17/2014,BN-11470,OFF-PA-10001800,2,10.368,3.6288
CA-2014-112158,12/2/2014,12/4/2014,DP-13165,TEC-AC-10003628,4,119.96,52.7824
CA-2014-113887,4/5/2014,4/7/2014,TH-21550,OFF-PA-10004071,1,55.48,26.6304
CA-2017-146136,9/3/2017,9/7/2017,AP-10915,OFF-EN-10001219,4,24.448,8.8624
US-2017-100048,5/19/2017,5/24/2017,RS-19765,OFF-AP-10001154,6,281.34,109.7226
CA-2014-153150,7/1/2014,7/6/2014,Dl-13600,OFF-BI-10003355,5,19.92,6.972
CA-2014-130092,1/11/2014,1/14/2014,SV-20365,FUR-FU-10000010,2,9.94,3.0814
CA-2017-108910,9/24/2017,9/29/2017,KC-16540,FUR-FU-10002253,3,103.056,24.4758
CA-2014-104472,6/2/2014,6/7/2014,CK-12325,OFF-BI-10001658,3,59.808,19.4376
CA-2016-112942,2/13/2016,2/18/2016,RD-19810,OFF-PA-10004092,3,146.82,73.41
CA-2016-142335,12/15/2016,12/19/2016,MP-17965,FUR-TA-10000198,3,1652.94,231.4116
CA-2014-117429,10/7/2014,10/13/2014,MR-17545,FUR-FU-10000222,5,129.92,21.112
CA-2016-114713,7/7/2016,7/12/2016,SC-20695,OFF-SU-10004664,7,45.584,5.1282
CA-2017-144113,9/16/2017,9/20/2017,JF-15355,OFF-EN-10001141,2,17.568,6.3684
US-2016-150861,12/3/2016,12/6/2016,EG-13900,OFF-PA-10001954,8,182.72,84.0512
CA-2017-131954,1/21/2017,1/25/2017,DS-13030,OFF-ST-10000736,3,242.94,9.7176
CA-2014-132500,9/8/2014,9/12/2014,GZ-14470,TEC-AC-10001383,2,49.98,8.4966
CA-2014-112326,1/4/2014,1/8/2014,PO-19195,OFF-LA-10003223,3,11.784,4.2717
US-2016-146710,8/27/2016,9/1/2016,SS-20875,OFF-SU-10004498,5,51.52,-10.948
CA-2014-124429,5/27/2014,5/27/2014,MH-17785,FUR-TA-10002607,10,567.12,-28.356
CA-2016-150889,3/20/2016,3/22/2016,PB-19105,TEC-PH-10000004,1,11.992,0.8994
CA-2017-126074,10/2/2017,10/6/2017,RF-19735,OFF-BI-10003638,3,58.05,26.703
CA-2016-110499,4/7/2016,4/9/2016,YC-21895,TEC-CO-10002095,3,1199.976,374.9925
CA-2015-135272,12/7/2015,12/12/2015,MS-17830,FUR-FU-10002759,4,79.92,28.7712
CA-2016-140928,9/18/2016,9/22/2016,NB-18655,FUR-TA-10001095,4,383.438,-167.3184
CA-2014-106803,12/29/2014,1/2/2015,DC-13285,OFF-ST-10002444,2,24.56,6.8768
CA-2017-117240,7/23/2017,7/28/2017,CP-12340,OFF-BI-10000848,3,13.128,4.2666
CA-2017-133333,9/18/2017,9/22/2017,BF-11020,OFF-PA-10002377,4,22.72,10.224
CA-2015-112319,8/31/2015,9/5/2015,AR-10510,OFF-PA-10003441,9,58.32,27.9936
CA-2017-126046,11/3/2017,11/7/2017,JC-16105,OFF-LA-10004484,3,12.39,5.6994
CA-2015-114923,2/8/2015,2/13/2015,LH-17020,TEC-PH-10003931,3,107.982,-26.9955
CA-2014-162775,1/13/2014,1/15/2014,CS-12250,OFF-EN-10001990,2,11.36,5.3392
CA-2014-106810,5/14/2014,5/20/2014,AJ-10795,FUR-FU-10004306,2,310.88,23.316
CA-2016-157245,5/19/2016,5/24/2016,LE-16810,FUR-CH-10003746,2,641.96,179.7488
CA-2017-104220,1/30/2017,2/5/2017,BV-11245,OFF-BI-10001036,2,18.28,9.14
CA-2014-165974,6/29/2014,7/6/2014,DL-12865,OFF-AR-10003405,7,32.76,3.6855
CA-2015-144267,8/21/2015,8/23/2015,NZ-18565,FUR-CH-10002335,3,544.008,40.8006
US-2015-157014,10/3/2015,10/6/2015,BM-11785,OFF-BI-10001098,5,32.07,-22.449
CA-2015-154921,5/23/2015,5/28/2015,EA-14035,OFF-EN-10000056,3,186.69,87.7443
CA-2017-129567,3/17/2017,3/21/2017,CL-12565,OFF-BI-10000014,2,17.456,5.8914
CA-2015-154620,12/12/2015,12/16/2015,LT-17110,FUR-CH-10004675,2,348.928,34.8928
CA-2015-115938,6/26/2015,6/30/2015,SA-20830,OFF-BI-10001543,4,143.96,69.1008
CA-2016-105256,5/20/2016,5/20/2016,JK-15730,TEC-PH-10001530,5,1363.96,85.2475
CA-2014-156433,9/20/2014,9/26/2014,ES-14020,OFF-LA-10001569,2,9.96,4.5816
CA-2017-151428,9/21/2017,9/26/2017,RH-19495,OFF-BI-10000546,7,20.16,9.8784
CA-2015-124653,12/24/2015,12/26/2015,DB-13120,OFF-PA-10000176,7,132.79,63.7392
CA-2015-101910,11/27/2015,12/3/2015,CD-11920,FUR-CH-10002647,5,283.92,17.745
CA-2017-105809,2/20/2017,2/23/2017,HW-14935,FUR-FU-10004090,1,22.23,7.3359
CA-2016-136133,8/18/2016,8/23/2016,HW-14935,OFF-AP-10000576,9,355.32,99.4896
CA-2016-115504,3/12/2016,3/17/2016,MC-18130,OFF-PA-10003953,2,12.96,6.2208
CA-2017-135783,4/22/2017,4/24/2017,GM-14440,FUR-FU-10000794,2,18.28,6.2152
CA-2014-134313,11/1/2014,11/7/2014,RA-19915,OFF-AR-10001897,3,43.176,4.3176
CA-2015-140921,2/3/2015,2/5/2015,AA-10375,FUR-FU-10003347,2,28.4,11.076
CA-2014-151995,10/13/2014,10/15/2014,ZC-21910,OFF-AR-10003190,4,11.52,3.2256
CA-2017-143686,5/14/2017,5/14/2017,PJ-19015,FUR-FU-10000794,2,18.28,6.2152
CA-2015-106565,3/20/2015,3/23/2015,BW-11110,OFF-PA-10000061,8,51.84,24.8832
CA-2016-149370,9/15/2016,9/19/2016,DB-13210,OFF-PA-10003651,1,5.344,1.8704
CA-2014-140858,6/28/2014,7/2/2014,CA-12775,OFF-PA-10000304,8,41.472,14.5152
CA-2017-101434,6/20/2017,6/27/2017,TR-21325,TEC-AC-10002402,3,239.97,71.991
US-2014-102071,5/9/2014,5/15/2014,PG-18820,TEC-AC-10003441,4,67.8,4.068
CA-2017-126956,8/21/2017,8/28/2017,GT-14710,OFF-FA-10002280,7,35.0,16.8
CA-2017-129462,6/16/2017,6/21/2017,JE-15745,FUR-CH-10000665,2,301.96,90.588
CA-2016-165316,7/23/2016,7/27/2016,JB-15400,OFF-AR-10002956,2,35.216,2.6412
US-2014-115987,9/8/2014,9/13/2014,LH-17020,OFF-BI-10001071,4,51.184,-79.3352
US-2017-156083,11/4/2017,11/11/2017,JL-15175,OFF-PA-10001560,2,9.664,3.2616
US-2016-137547,3/7/2016,3/12/2016,EB-13705,TEC-PH-10002365,3,21.072,1.5804
CA-2015-100454,11/20/2015,11/25/2015,BM-11650,OFF-AR-10004648,3,60.45,16.3215
CA-2016-161669,11/7/2016,11/9/2016,EM-14095,OFF-BI-10001294,4,37.44,11.7
CA-2015-114300,10/13/2015,10/17/2015,AF-10885,TEC-PH-10001552,7,83.72,23.4416
CA-2017-107503,1/1/2017,1/6/2017,GA-14725,FUR-FU-10003878,4,48.896,8.5568
CA-2014-107755,2/7/2014,2/12/2014,CK-12760,TEC-AC-10000710,7,115.36,49.6048
CA-2016-152534,6/20/2016,6/25/2016,DP-13105,OFF-AR-10002335,2,5.16,1.3416
CA-2016-113747,5/28/2016,6/4/2016,VD-21670,OFF-AR-10003373,6,185.88,50.1876
CA-2016-123274,2/19/2016,2/24/2016,GT-14710,FUR-FU-10004090,2,44.46,14.6718
CA-2014-125612,8/3/2014,8/8/2014,BK-11260,OFF-PA-10001019,2,39.96,18.7812
CA-2017-161984,4/10/2017,4/15/2017,SJ-20125,OFF-PA-10004569,1,7.61,3.5767
CA-2014-133851,6/9/2014,6/16/2014,CM-12445,OFF-SU-10001225,2,7.36,0.1472
CA-2016-134474,1/5/2016,1/7/2016,AJ-10795,TEC-AC-10001714,6,191.472,40.6878
CA-2014-149020,1/10/2014,1/15/2014,AJ-10780,OFF-LA-10004272,1,2.89,1.3583
CA-2016-134362,9/29/2016,10/2/2016,LS-16945,OFF-LA-10004853,4,15.936,5.1792
CA-2014-136742,4/6/2014,4/10/2014,GP-14740,OFF-BI-10003719,6,44.91,-35.928
CA-2016-158099,9/3/2016,9/5/2016,PK-18910,OFF-BI-10000545,5,1141.47,-760.98
CA-2015-131128,10/19/2015,10/20/2015,TB-21520,OFF-PA-10003591,3,34.44,17.22
CA-2014-148488,12/10/2014,12/15/2014,SM-20005,OFF-PA-10004470,2,11.36,5.2256
CA-2017-114636,8/25/2017,8/29/2017,GA-14725,OFF-PA-10001790,5,192.16,67.256
CA-2016-116736,1/17/2016,1/21/2016,CC-12430,FUR-FU-10004017,3,322.59,64.518
US-2014-158638,9/17/2014,9/21/2014,AG-10765,OFF-BI-10003712,4,5.892,-4.1244
CA-2017-111689,11/30/2017,12/2/2017,HP-14815,OFF-BI-10003984,3,68.472,23.1093
CA-2015-129098,10/9/2015,10/13/2015,DK-13090,OFF-ST-10001321,2,30.84,8.3268
US-2017-123463,12/23/2017,12/23/2017,GZ-14470,OFF-AR-10001118,4,13.48,5.9312
CA-2016-165148,10/22/2016,10/24/2016,PM-19135,FUR-FU-10000732,5,31.4,10.048
CA-2014-134061,4/29/2014,5/4/2014,LL-16840,FUR-FU-10001424,2,17.46,5.9364
CA-2015-143602,4/25/2015,4/28/2015,JS-15595,OFF-BI-10002071,3,13.944,4.5318
CA-2017-115364,6/26/2017,7/2/2017,OT-18730,OFF-ST-10002486,12,83.76,1.6752
CA-2017-150707,10/14/2017,10/19/2017,EL-13735,OFF-BI-10001078,7,37.66,18.4534
CA-2014-104976,12/9/2014,12/16/2014,CK-12760,OFF-PA-10003845,6,34.68,16.9932
CA-2017-132934,6/20/2017,6/26/2017,JE-15475,TEC-AC-10000927,5,149.95,14.995
CA-2017-133256,6/26/2017,6/27/2017,TH-21550,OFF-PA-10001622,1,4.54,2.043
CA-2016-105494,11/10/2016,11/12/2016,PC-18745,OFF-ST-10002205,7,155.82,42.0714
CA-2016-140634,10/3/2016,10/6/2016,HL-15040,OFF-EN-10001099,2,15.648,5.0856
CA-2014-144407,9/9/2014,9/15/2014,MS-17365,OFF-LA-10003923,7,103.6,51.8
CA-2017-160983,10/29/2017,10/31/2017,GB-14530,OFF-PA-10002250,8,46.96,22.5408
US-2016-114622,4/10/2016,4/12/2016,JR-16210,OFF-BI-10004716,2,8.904,-6.5296
CA-2017-150959,11/11/2017,11/13/2017,TD-20995,OFF-LA-10001045,5,10.44,3.393
CA-2017-132353,9/15/2017,9/17/2017,DB-13060,TEC-PH-10004536,3,323.976,20.2485
CA-2016-130477,4/8/2016,4/12/2016,LC-17140,OFF-PA-10002947,3,20.04,9.6192
CA-2017-143259,12/30/2017,1/3/2018,PO-18865,FUR-BO-10003441,4,323.136,12.1176
CA-2017-137596,9/2/2017,9/7/2017,BE-11335,TEC-PH-10001494,4,1199.8,323.946
CA-2015-133627,5/31/2015,6/7/2015,SC-20050,FUR-FU-10001935,6,22.2,9.102
CA-2017-102519,11/27/2017,11/29/2017,BM-11650,FUR-FU-10004091,1,46.94,19.2454
US-2014-141215,6/15/2014,6/21/2014,KL-16555,FUR-TA-10001520,2,99.918,-18.5562
CA-2016-165218,3/5/2016,3/11/2016,RW-19630,OFF-EN-10000056,3,149.352,50.4063
CA-2014-138296,12/5/2014,12/12/2014,RC-19825,OFF-ST-10002444,2,24.56,6.8768
CA-2015-111164,4/11/2015,4/15/2015,SE-20110,TEC-AC-10002473,3,85.14,34.9074
CA-2016-149797,9/15/2016,9/20/2016,AH-10075,OFF-BI-10003650,2,841.568,294.5488
CA-2014-132962,9/13/2014,9/16/2014,JM-15535,OFF-PA-10003543,3,15.552,5.4432
CA-2015-115091,10/5/2015,10/9/2015,JJ-15760,OFF-AR-10000658,4,46.2,12.936
CA-2017-144932,4/14/2017,4/17/2017,AB-10165,OFF-AR-10003560,3,14.592,2.5536
CA-2017-114216,9/2/2017,9/6/2017,RK-19300,OFF-PA-10002195,3,12.192,4.1148
CA-2016-140081,6/20/2016,6/24/2016,CG-12040,OFF-PA-10001745,8,45.056,15.2064
US-2017-111745,11/5/2017,11/6/2017,RA-19885,TEC-AC-10003911,1,159.99,54.3966
CA-2015-148250,12/13/2015,12/17/2015,RP-19270,OFF-PA-10000289,2,12.96,6.2208
CA-2016-105760,6/19/2016,6/20/2016,KC-16255,OFF-PA-10000350,2,17.12,8.0464
CA-2016-142958,12/13/2016,12/20/2016,RW-19630,OFF-BI-10001759,2,6.096,2.2098
CA-2015-120880,5/29/2015,6/3/2015,JL-15850,OFF-PA-10004101,5,32.4,15.552
US-2015-140200,7/26/2015,7/28/2015,CA-12775,FUR-TA-10002356,3,393.165,-204.4458
US-2017-110576,11/28/2017,12/2/2017,RB-19795,FUR-FU-10003601,7,516.488,-12.9122
CA-2017-131156,4/3/2017,4/7/2017,KH-16360,FUR-FU-10001940,4,25.472,7.6416
CA-2017-136539,12/28/2017,1/1/2018,GH-14665,OFF-AR-10001958,2,27.168,2.7168
CA-2017-119305,11/30/2017,12/4/2017,SW-20275,OFF-ST-10000604,5,173.8,43.45
CA-2017-102414,5/15/2017,5/18/2017,JA-15970,TEC-PH-10002923,1,29.592,2.5893
CA-2015-112571,9/22/2015,9/22/2015,DL-12925,FUR-FU-10004188,2,204.6,53.196
CA-2017-152142,11/14/2017,11/19/2017,LW-16990,FUR-CH-10002965,2,321.568,28.1372
CA-2015-160059,11/27/2015,12/1/2015,TB-21190,OFF-BI-10000145,2,6.24,3.0576
CA-2016-120859,9/1/2016,9/4/2016,CV-12805,OFF-EN-10001335,2,21.88,10.94
CA-2014-127488,9/22/2014,9/24/2014,MS-17365,OFF-LA-10001613,2,4.608,1.6704
CA-2017-135279,4/9/2017,4/11/2017,BS-11800,OFF-LA-10004055,2,9.82,4.8118
CA-2014-115791,1/16/2014,1/18/2014,DL-13315,FUR-FU-10001095,6,127.104,28.5984
US-2017-103247,10/5/2017,10/8/2017,PO-19195,TEC-PH-10003555,7,160.93,3.2186
US-2017-100209,7/9/2017,7/15/2017,TD-20995,OFF-BI-10002012,2,1.08,-0.792
CA-2017-159366,1/7/2017,1/10/2017,BW-11110,TEC-MA-10000822,2,3059.982,679.996
CA-2016-145499,5/30/2016,5/31/2016,RW-19690,OFF-BI-10000848,2,3.282,-2.6256
CA-2015-157035,12/9/2015,12/12/2015,KB-16600,OFF-PA-10004156,3,34.02,16.6698
CA-2016-144939,10/3/2016,10/8/2016,EB-13870,FUR-CH-10003199,6,599.292,93.2232
CA-2014-163419,11/11/2014,11/14/2014,TZ-21580,OFF-AR-10000034,1,3.392,0.8056
CA-2017-100314,9/29/2017,10/5/2017,AS-10630,OFF-LA-10001569,2,7.968,2.5896
CA-2015-146829,3/10/2015,3/10/2015,TS-21340,OFF-BI-10004022,2,1.112,-1.8904
CA-2017-167899,5/21/2017,5/26/2017,JG-15805,FUR-FU-10004071,5,520.05,72.807
CA-2015-153549,3/29/2015,3/31/2015,SL-20155,FUR-CH-10004086,5,1166.92,131.2785
CA-2016-110023,9/9/2016,9/11/2016,TS-21610,OFF-BI-10001036,2,14.624,5.484
CA-2016-105585,8/26/2016,8/27/2016,RF-19735,OFF-FA-10002983,3,10.23,4.9104
CA-2014-117639,5/21/2014,5/25/2014,MW-18235,OFF-BI-10003925,7,2715.93,1276.4871
CA-2015-162537,10/28/2015,11/3/2015,RD-19585,OFF-EN-10003862,1,10.67,4.9082
CA-2016-155488,11/13/2016,11/17/2016,FM-14290,OFF-AR-10002956,2,44.02,11.4452
CA-2015-124891,7/31/2015,7/31/2015,RH-19495,TEC-AC-10003033,7,2309.65,762.1845
CA-2015-126445,8/27/2015,8/31/2015,RA-19945,OFF-ST-10000046,3,484.65,92.0835
CA-2015-111199,11/13/2015,11/17/2015,JK-15730,OFF-PA-10001790,3,115.296,40.3536
CA-2015-105312,11/6/2015,11/9/2015,MT-17815,OFF-EN-10002600,3,7.08,2.478
US-2017-106705,12/26/2017,1/1/2018,PO-18850,OFF-PA-10001509,5,44.75,20.585
CA-2017-135034,8/1/2017,8/3/2017,AT-10735,TEC-PH-10003931,2,95.984,5.999
CA-2014-158540,11/24/2014,11/26/2014,VG-21790,FUR-FU-10001602,4,151.72,27.3096
CA-2017-118437,6/17/2017,6/21/2017,PF-19165,FUR-FU-10004848,3,155.25,46.575
US-2015-126214,12/21/2015,12/24/2015,JS-15880,FUR-TA-10003748,13,1618.37,356.0414
CA-2015-133025,9/17/2015,9/19/2015,MO-17800,OFF-PA-10004100,5,32.4,15.552
CA-2015-108665,7/6/2015,7/10/2015,KM-16225,FUR-FU-10002191,2,13.96,6.7008
CA-2015-124450,4/27/2015,5/3/2015,GT-14710,OFF-AR-10001166,3,22.74,8.8686
CA-2015-167269,6/16/2015,6/20/2015,PB-19150,OFF-EN-10003072,2,6.208,2.1728
CA-2017-106964,12/17/2017,12/20/2017,HR-14770,OFF-BI-10000320,2,11.808,4.2804
CA-2016-126529,1/11/2016,1/13/2016,DE-13255,OFF-PA-10001166,3,15.552,5.4432
CA-2014-163552,7/11/2014,7/15/2014,LA-16780,OFF-PA-10000474,5,177.2,83.284
CA-2016-109820,11/20/2016,11/22/2016,AG-10390,OFF-PA-10000955,3,15.696,5.1012
CA-2016-113061,4/22/2016,4/26/2016,EL-13735,FUR-FU-10003975,2,86.62,8.662
CA-2015-127418,6/13/2015,6/14/2015,JJ-15445,OFF-BI-10003707,3,36.624,13.734
CA-2017-121818,11/20/2017,11/21/2017,JH-15430,OFF-AR-10000203,7,23.968,2.6964
CA-2016-127670,3/20/2016,3/24/2016,RD-19660,FUR-TA-10001095,4,697.16,146.4036
CA-2016-102981,9/6/2016,9/9/2016,MO-17500,TEC-AC-10004761,2,31.86,11.151
CA-2017-115651,7/9/2017,7/12/2017,NS-18640,OFF-AR-10001130,5,8.84,2.9835
CA-2017-152702,10/12/2017,10/16/2017,SN-20710,FUR-CH-10002304,14,254.604,-18.186
CA-2016-169103,3/8/2016,3/13/2016,ZC-21910,TEC-PH-10001530,5,1363.96,85.2475
CA-2014-139192,5/27/2014,6/1/2014,LC-16885,TEC-PH-10000486,12,1113.504,125.2692
US-2015-153500,7/3/2015,7/5/2015,DG-13300,FUR-FU-10000293,2,168.464,-29.4812
CA-2015-110667,4/4/2015,4/8/2015,NF-18595,OFF-AR-10000716,2,11.16,4.3524
CA-2017-167150,12/10/2017,12/17/2017,BP-11185,OFF-BI-10001097,4,19.936,7.2268
CA-2016-105284,11/24/2016,12/1/2016,MG-17650,OFF-FA-10001754,3,4.416,1.6008
US-2015-125374,3/23/2015,3/29/2015,JD-16060,FUR-CH-10003396,2,107.772,-29.2524
CA-2015-161263,4/16/2015,4/21/2015,TS-21160,OFF-AP-10002350,3,45.216,4.5216
CA-2016-157686,10/1/2016,10/2/2016,BD-11620,FUR-CH-10001146,4,194.848,12.178
US-2017-139955,9/28/2017,9/30/2017,CM-12160,OFF-SU-10001935,1,1.744,-0.3488
US-2015-150161,7/25/2015,7/29/2015,RB-19795,OFF-BI-10001524,4,25.176,-18.4624
CA-2015-144652,11/20/2015,11/26/2015,SN-20560,OFF-AR-10003732,7,19.46,5.0596
CA-2016-152814,4/28/2016,5/2/2016,EH-14005,OFF-PA-10001970,3,29.472,9.9468
CA-2017-106943,11/14/2017,11/19/2017,FO-14305,OFF-BI-10003669,2,8.64,3.024
CA-2016-134348,11/12/2016,11/19/2016,MS-17710,OFF-BI-10003727,5,6.27,-4.598
CA-2016-161781,9/29/2016,9/30/2016,CC-12100,OFF-AR-10000255,7,40.88,10.6288
CA-2017-132521,9/23/2017,9/25/2017,DW-13540,OFF-AP-10002191,2,119.96,33.5888
CA-2015-110016,11/29/2015,12/4/2015,BT-11395,OFF-PA-10000349,4,19.92,9.3624
US-2016-143819,3/1/2016,3/5/2016,KD-16270,FUR-TA-10001095,8,836.592,-264.9208
CA-2016-167584,8/12/2016,8/12/2016,LC-16870,OFF-PA-10000029,1,6.48,3.1104
CA-2016-166163,8/15/2016,8/20/2016,CY-12745,TEC-PH-10004896,3,71.976,7.1976
CA-2017-158407,6/4/2017,6/10/2017,LW-16990,FUR-FU-10001967,2,31.984,1.999
CA-2015-143490,12/6/2015,12/13/2015,NP-18325,OFF-AR-10002952,9,120.15,33.642
CA-2015-165085,12/27/2015,12/31/2015,BT-11485,OFF-PA-10000605,5,28.9,14.161
CA-2017-160423,1/21/2017,1/26/2017,PS-19045,OFF-ST-10004340,7,348.208,30.4682
CA-2014-159338,6/25/2014,6/28/2014,NS-18640,FUR-TA-10004147,5,447.84,11.196
CA-2016-107216,6/14/2016,6/17/2016,PV-18985,OFF-AR-10001545,4,7.04,2.0416
US-2017-145863,4/21/2017,4/27/2017,RP-19390,OFF-BI-10004140,3,2.694,-4.7145
CA-2016-112340,10/21/2016,10/27/2016,NM-18520,OFF-PA-10001892,3,22.92,11.2308
US-2016-110156,11/19/2016,11/24/2016,EH-13945,OFF-ST-10000642,6,100.704,-16.3644
CA-2017-140585,12/18/2017,12/23/2017,RA-19915,OFF-BI-10003364,2,46.672,16.3352
CA-2016-144855,7/22/2016,7/24/2016,DL-13495,OFF-LA-10003766,2,6.3,3.024
CA-2015-142755,9/4/2015,9/8/2015,CS-12355,OFF-PA-10001970,5,279.9,137.151
US-2014-147627,1/20/2014,1/26/2014,HL-15040,TEC-PH-10001061,7,699.93,181.9818
CA-2015-105970,3/2/2015,3/7/2015,PA-19060,OFF-AR-10003156,1,10.16,2.6416
CA-2016-112102,4/12/2016,4/16/2016,BD-11605,FUR-TA-10004086,4,343.92,75.6624
US-2016-114776,12/6/2016,12/7/2016,GG-14650,OFF-PA-10004100,3,19.44,9.3312
US-2016-134908,6/5/2016,6/9/2016,JS-15940,OFF-ST-10003479,4,124.608,-23.364
US-2016-148803,12/11/2016,12/11/2016,LR-16915,OFF-ST-10001476,3,85.224,7.4571
CA-2016-152170,11/12/2016,11/15/2016,FH-14275,OFF-EN-10002831,8,287.52,129.384
CA-2014-146969,9/29/2014,10/3/2014,AP-10915,FUR-FU-10004188,2,204.6,53.196
CA-2015-112452,4/4/2015,4/4/2015,NC-18340,OFF-AP-10003849,2,644.076,107.346
CA-2015-113971,5/8/2015,5/14/2015,CB-12535,FUR-FU-10001852,6,8.352,1.2528
CA-2017-160395,12/31/2016,1/6/2017,KL-16555,OFF-AR-10003759,2,3.64,1.638
